Trip ID,Duration,Start Date,Start Station,Start Terminal,End Date,End Station,End Terminal,Bike #,Subscriber Type,Zip Code
909679,333,8/28/15 9:32,Beale at Market,56,8/28/15 9:38,Embarcadero at Vallejo,48,431,Subscriber,94112
909678,420,8/28/15 9:31,Harry Bridges Plaza (Ferry Building),50,8/28/15 9:38,Embarcadero at Sansome,60,403,Subscriber,94947
909677,406,8/28/15 9:31,Embarcadero at Bryant,54,8/28/15 9:38,Mechanics Plaza (Market at Battery),75,509,Subscriber,94105
909673,371,8/28/15 9:31,South Van Ness at Market,66,8/28/15 9:37,Powell Street BART,39,554,Subscriber,94117
909668,245,8/28/15 9:29,2nd at South Park,64,8/28/15 9:33,San Francisco Caltrain (Townsend at 4th),70,376,Subscriber,94107
909665,486,8/28/15 9:29,South Van Ness at Market,66,8/28/15 9:37,Townsend at 7th,65,498,Subscriber,94131
909664,554,8/28/15 9:29,Yerba Buena Center of the Arts (3rd @ Howard),68,8/28/15 9:38,Commercial at Montgomery,45,514,Subscriber,94117
909662,331,8/28/15 9:28,Beale at Market,56,8/28/15 9:34,2nd at Townsend,61,380,Subscriber,94563
909658,629,8/28/15 9:27,San Francisco Caltrain 2 (330 Townsend),69,8/28/15 9:38,Harry Bridges Plaza (Ferry Building),50,537,Subscriber,94025
909656,982,8/28/15 9:27,San Francisco Caltrain 2 (330 Townsend),69,8/28/15 9:43,Market at 10th,67,568,Subscriber,94065
909655,404,8/28/15 9:27,Embarcadero at Bryant,54,8/28/15 9:33,San Francisco Caltrain (Townsend at 4th),70,394,Subscriber,94105
909654,360,8/28/15 9:27,San Francisco Caltrain 2 (330 Townsend),69,8/28/15 9:33,Howard at 2nd,63,603,Subscriber,94061
909653,145,8/28/15 9:27,2nd at Folsom,62,8/28/15 9:29,2nd at South Park,64,530,Subscriber,94107
909652,594,8/28/15 9:26,San Francisco Caltrain 2 (330 Townsend),69,8/28/15 9:36,Harry Bridges Plaza (Ferry Building),50,259,Subscriber,95035
909651,1241,8/28/15 9:26,Clay at Battery,41,8/28/15 9:47,San Francisco Caltrain (Townsend at 4th),70,362,Subscriber,94133
909650,1085,8/28/15 9:26,San Francisco Caltrain (Townsend at 4th),70,8/28/15 9:44,Embarcadero at Vallejo,48,158,Subscriber,94086
909649,151,8/28/15 9:25,Beale at Market,56,8/28/15 9:28,Temporary Transbay Terminal (Howard at Beale),55,538,Subscriber,94111
909648,375,8/28/15 9:25,2nd at Folsom,62,8/28/15 9:31,San Francisco Caltrain 2 (330 Townsend),69,599,Subscriber,94107
909647,348,8/28/15 9:25,5th at Howard,57,8/28/15 9:31,San Francisco Caltrain 2 (330 Townsend),69,555,Subscriber,94103
909646,425,8/28/15 9:24,Harry Bridges Plaza (Ferry Building),50,8/28/15 9:31,Embarcadero at Sansome,60,377,Subscriber,94566
909645,480,8/28/15 9:24,Howard at 2nd,63,8/28/15 9:32,San Francisco Caltrain (Townsend at 4th),70,462,Subscriber,94105
909644,779,8/28/15 9:24,2nd at South Park,64,8/28/15 9:37,Commercial at Montgomery,45,422,Subscriber,94107
909643,371,8/28/15 9:23,Embarcadero at Sansome,60,8/28/15 9:29,Clay at Battery,41,578,Subscriber,94107
909642,690,8/28/15 9:23,San Francisco Caltrain 2 (330 Townsend),69,8/28/15 9:35,Market at Sansome,77,625,Subscriber,94105
909640,548,8/28/15 9:23,Market at Sansome,77,8/28/15 9:32,2nd at Townsend,61,630,Subscriber,94608
909639,393,8/28/15 9:22,Harry Bridges Plaza (Ferry Building),50,8/28/15 9:29,2nd at Townsend,61,636,Subscriber,94901
909638,488,8/28/15 9:21,2nd at Townsend,61,8/28/15 9:29,Townsend at 7th,65,327,Subscriber,94107
909637,543,8/28/15 9:21,Spear at Folsom,49,8/28/15 9:30,San Francisco Caltrain (Townsend at 4th),70,563,Subscriber,94105
909636,2073,8/28/15 9:20,Market at Sansome,77,8/28/15 9:55,Townsend at 7th,65,387,Subscriber,94705
909634,442,8/28/15 9:20,Harry Bridges Plaza (Ferry Building),50,8/28/15 9:28,Howard at 2nd,63,409,Subscriber,94590
909630,225,8/28/15 9:19,Embarcadero at Vallejo,48,8/28/15 9:22,Embarcadero at Sansome,60,374,Subscriber,94103
909629,276,8/28/15 9:18,Mountain View Caltrain Station,28,8/28/15 9:23,Castro Street and El Camino Real,32,194,Subscriber,94401
909628,353,8/28/15 9:18,Market at 4th,76,8/28/15 9:23,San Francisco Caltrain (Townsend at 4th),70,158,Subscriber,95054
909625,761,8/28/15 9:17,Harry Bridges Plaza (Ferry Building),50,8/28/15 9:30,2nd at Townsend,61,354,Customer,94501
909624,778,8/28/15 9:17,Harry Bridges Plaza (Ferry Building),50,8/28/15 9:30,2nd at Townsend,61,557,Customer,94501
909623,532,8/28/15 9:17,Market at 10th,67,8/28/15 9:25,Post at Kearny,47,425,Subscriber,94102
909622,408,8/28/15 9:17,Market at 4th,76,8/28/15 9:23,San Francisco Caltrain 2 (330 Townsend),69,259,Subscriber,94606
909621,310,8/28/15 9:16,Market at Sansome,77,8/28/15 9:22,2nd at South Park,64,370,Subscriber,95973
909620,444,8/28/15 9:16,Embarcadero at Sansome,60,8/28/15 9:23,Temporary Transbay Terminal (Howard at Beale),55,549,Subscriber,94111
909619,304,8/28/15 9:16,Beale at Market,56,8/28/15 9:21,Broadway St at Battery St,82,566,Subscriber,94111
909618,716,8/28/15 9:15,San Francisco Caltrain (Townsend at 4th),70,8/28/15 9:27,Embarcadero at Vallejo,48,494,Subscriber,94107
909617,218,8/28/15 9:15,San Francisco Caltrain 2 (330 Townsend),69,8/28/15 9:19,Townsend at 7th,65,606,Subscriber,95051
909616,463,8/28/15 9:15,San Francisco Caltrain (Townsend at 4th),70,8/28/15 9:23,Howard at 2nd,63,286,Subscriber,94117
909615,557,8/28/15 9:15,Ryland Park,84,8/28/15 9:24,San Jose Diridon Caltrain Station,2,129,Subscriber,95110
909613,411,8/28/15 9:14,2nd at Townsend,61,8/28/15 9:21,Townsend at 7th,65,619,Subscriber,94602
909612,373,8/28/15 9:14,Market at 4th,76,8/28/15 9:20,Market at 10th,67,212,Subscriber,94109
909611,839,8/28/15 9:14,San Francisco Caltrain (Townsend at 4th),70,8/28/15 9:28,Broadway St at Battery St,82,338,Subscriber,95111
909610,308,8/28/15 9:14,San Francisco Caltrain 2 (330 Townsend),69,8/28/15 9:19,Townsend at 7th,65,445,Subscriber,94086
909608,860,8/28/15 9:13,San Francisco Caltrain (Townsend at 4th),70,8/28/15 9:28,Broadway St at Battery St,82,382,Subscriber,95129
909607,672,8/28/15 9:13,Townsend at 7th,65,8/28/15 9:24,Powell Street BART,39,390,Subscriber,94107
909606,1076,8/28/15 9:13,5th at Howard,57,8/28/15 9:31,Davis at Jackson,42,389,Subscriber,94107
909605,489,8/28/15 9:12,San Francisco Caltrain (Townsend at 4th),70,8/28/15 9:21,Howard at 2nd,63,459,Subscriber,94402
909604,1078,8/28/15 9:12,Temporary Transbay Terminal (Howard at Beale),55,8/28/15 9:30,South Van Ness at Market,66,269,Subscriber,94611
909603,381,8/28/15 9:12,Steuart at Market,74,8/28/15 9:19,Broadway St at Battery St,82,404,Subscriber,94556
909602,393,8/28/15 9:11,Grant Avenue at Columbus Avenue,73,8/28/15 9:18,Temporary Transbay Terminal (Howard at Beale),55,332,Subscriber,94566
909601,537,8/28/15 9:11,San Francisco Caltrain (Townsend at 4th),70,8/28/15 9:20,Market at Sansome,77,402,Subscriber,95134
909600,140,8/28/15 9:11,2nd at Townsend,61,8/28/15 9:13,2nd at South Park,64,376,Subscriber,94107
909599,596,8/28/15 9:11,Golden Gate at Polk,59,8/28/15 9:21,Beale at Market,56,431,Subscriber,94109
909598,299,8/28/15 9:11,Golden Gate at Polk,59,8/28/15 9:16,Powell Street BART,39,453,Subscriber,94122
909597,309,8/28/15 9:10,Beale at Market,56,8/28/15 9:15,Broadway St at Battery St,82,569,Subscriber,94618
909596,226,8/28/15 9:10,Market at 4th,76,8/28/15 9:14,Market at Sansome,77,630,Subscriber,94116
909595,257,8/28/15 9:10,Powell at Post (Union Square),71,8/28/15 9:14,Market at Sansome,77,423,Subscriber,94109
909594,448,8/28/15 9:07,Santa Clara at Almaden,4,8/28/15 9:14,SJSU 4th at San Carlos,12,14,Subscriber,95110
909593,474,8/28/15 9:06,Embarcadero at Sansome,60,8/28/15 9:14,Clay at Battery,41,586,Subscriber,94133
909592,471,8/28/15 9:05,2nd at Townsend,61,8/28/15 9:13,Temporary Transbay Terminal (Howard at Beale),55,613,Subscriber,94117
909591,549,8/28/15 9:05,Temporary Transbay Terminal (Howard at Beale),55,8/28/15 9:15,Embarcadero at Sansome,60,624,Subscriber,94602
909590,473,8/28/15 9:05,Beale at Market,56,8/28/15 9:13,Embarcadero at Sansome,60,134,Subscriber,94114
909589,428,8/28/15 9:05,2nd at Townsend,61,8/28/15 9:12,Temporary Transbay Terminal (Howard at Beale),55,609,Subscriber,95110
909588,239,8/28/15 9:05,2nd at South Park,64,8/28/15 9:09,Howard at 2nd,63,209,Subscriber,94107
909587,747,8/28/15 9:04,Civic Center BART (7th at Market),72,8/28/15 9:17,Temporary Transbay Terminal (Howard at Beale),55,410,Subscriber,94103
909586,274,8/28/15 9:04,San Jose Diridon Caltrain Station,2,8/28/15 9:09,Adobe on Almaden,5,680,Subscriber,94043
909585,286,8/28/15 9:04,San Jose Diridon Caltrain Station,2,8/28/15 9:08,Santa Clara at Almaden,4,488,Subscriber,94158
909584,884,8/28/15 9:03,San Francisco Caltrain (Townsend at 4th),70,8/28/15 9:18,Post at Kearny,47,421,Subscriber,94401
909583,260,8/28/15 9:03,Mountain View Caltrain Station,28,8/28/15 9:07,Mountain View City Hall,27,258,Subscriber,94107
909582,322,8/28/15 9:03,Temporary Transbay Terminal (Howard at Beale),55,8/28/15 9:08,Harry Bridges Plaza (Ferry Building),50,377,Subscriber,94608
909581,307,8/28/15 9:03,Mountain View Caltrain Station,28,8/28/15 9:08,Evelyn Park and Ride,30,92,Subscriber,94133
909580,229,8/28/15 9:03,San Francisco Caltrain 2 (330 Townsend),69,8/28/15 9:06,Townsend at 7th,65,353,Subscriber,94401
909579,560,8/28/15 9:02,Market at 10th,67,8/28/15 9:12,Yerba Buena Center of the Arts (3rd @ Howard),68,516,Subscriber,94102
909578,454,8/28/15 9:02,Steuart at Market,74,8/28/15 9:09,Embarcadero at Sansome,60,427,Subscriber,94111
909577,836,8/28/15 9:02,San Francisco Caltrain 2 (330 Townsend),69,8/28/15 9:16,Mechanics Plaza (Market at Battery),75,366,Subscriber,94002
909576,108,8/28/15 9:01,Powell Street BART,39,8/28/15 9:03,5th at Howard,57,505,Subscriber,94024
909575,328,8/28/15 9:01,San Francisco Caltrain (Townsend at 4th),70,8/28/15 9:07,5th at Howard,57,389,Subscriber,94401
909574,579,8/28/15 9:01,San Francisco Caltrain 2 (330 Townsend),69,8/28/15 9:11,Embarcadero at Folsom,51,521,Subscriber,94010
909572,124,8/28/15 9:01,Howard at 2nd,63,8/28/15 9:03,Market at Sansome,77,405,Subscriber,94107
909571,381,8/28/15 9:00,Steuart at Market,74,8/28/15 9:06,Howard at 2nd,63,487,Subscriber,94903
909570,462,8/28/15 9:00,Redwood City Caltrain Station,22,8/28/15 9:07,Redwood City Medical Center,26,690,Subscriber,94040
909568,473,8/28/15 8:59,5th at Howard,57,8/28/15 9:07,San Francisco Caltrain 2 (330 Townsend),69,445,Subscriber,94703
909567,498,8/28/15 8:59,San Francisco Caltrain (Townsend at 4th),70,8/28/15 9:08,2nd at Folsom,62,530,Subscriber,95008
909563,299,8/28/15 8:59,5th at Howard,57,8/28/15 9:04,Post at Kearny,47,574,Subscriber,94107
909562,457,8/28/15 8:59,Market at Sansome,77,8/28/15 9:06,2nd at South Park,64,317,Subscriber,94607
909561,552,8/28/15 8:59,2nd at Townsend,61,8/28/15 9:08,Market at 4th,76,630,Subscriber,94107
909560,473,8/28/15 8:58,Steuart at Market,74,8/28/15 9:06,2nd at Townsend,61,376,Subscriber,94110
909559,582,8/28/15 8:58,Harry Bridges Plaza (Ferry Building),50,8/28/15 9:08,2nd at South Park,64,393,Subscriber,94587
909558,278,8/28/15 8:58,2nd at Townsend,61,8/28/15 9:03,Howard at 2nd,63,356,Subscriber,94105
909557,978,8/28/15 8:58,Grant Avenue at Columbus Avenue,73,8/28/15 9:14,Civic Center BART (7th at Market),72,575,Subscriber,94133
909556,275,8/28/15 8:58,5th at Howard,57,8/28/15 9:02,San Francisco Caltrain 2 (330 Townsend),69,625,Subscriber,94107
909555,558,8/28/15 8:57,Market at 10th,67,8/28/15 9:07,Powell at Post (Union Square),71,473,Subscriber,94102
909554,172,8/28/15 8:57,2nd at Folsom,62,8/28/15 9:00,Temporary Transbay Terminal (Howard at Beale),55,274,Subscriber,94158
909553,270,8/28/15 8:56,Steuart at Market,74,8/28/15 9:01,Davis at Jackson,42,361,Subscriber,94102
909552,536,8/28/15 8:56,Harry Bridges Plaza (Ferry Building),50,8/28/15 9:05,2nd at South Park,64,422,Subscriber,94947
909551,717,8/28/15 8:56,2nd at Townsend,61,8/28/15 9:07,Commercial at Montgomery,45,359,Subscriber,94107
909550,1056,8/28/15 8:55,San Francisco Caltrain 2 (330 Townsend),69,8/28/15 9:13,Broadway St at Battery St,82,267,Subscriber,94403
909549,445,8/28/15 8:55,San Francisco Caltrain 2 (330 Townsend),69,8/28/15 9:03,Post at Kearny,47,358,Subscriber,95014
909547,378,8/28/15 8:55,2nd at Folsom,62,8/28/15 9:01,Clay at Battery,41,592,Subscriber,94107
909545,344,8/28/15 8:55,Grant Avenue at Columbus Avenue,73,8/28/15 9:01,Market at Sansome,77,370,Subscriber,94133
909544,356,8/28/15 8:55,Market at Sansome,77,8/28/15 9:01,2nd at Folsom,62,599,Subscriber,94612
909543,754,8/28/15 8:55,Grant Avenue at Columbus Avenue,73,8/28/15 9:07,San Francisco Caltrain (Townsend at 4th),70,402,Subscriber,94133
909542,176,8/28/15 8:55,Palo Alto Caltrain Station,34,8/28/15 8:57,Cowper at University,37,689,Subscriber,94102
909541,705,8/28/15 8:54,San Francisco Caltrain (Townsend at 4th),70,8/28/15 9:06,Temporary Transbay Terminal (Howard at Beale),55,322,Subscriber,94402
909540,699,8/28/15 8:54,San Francisco Caltrain (Townsend at 4th),70,8/28/15 9:06,Steuart at Market,74,320,Subscriber,95051
909539,594,8/28/15 8:54,San Francisco Caltrain (Townsend at 4th),70,8/28/15 9:04,Steuart at Market,74,404,Subscriber,94002
909538,516,8/28/15 8:54,San Francisco Caltrain 2 (330 Townsend),69,8/28/15 9:02,Howard at 2nd,63,462,Subscriber,94403
909537,917,8/28/15 8:54,San Francisco Caltrain (Townsend at 4th),70,8/28/15 9:09,Steuart at Market,74,607,Subscriber,95131
909536,538,8/28/15 8:53,Civic Center BART (7th at Market),72,8/28/15 9:02,Townsend at 7th,65,687,Subscriber,94551
909533,519,8/28/15 8:53,Steuart at Market,74,8/28/15 9:02,2nd at Townsend,61,331,Subscriber,94609
909531,916,8/28/15 8:53,Rengstorff Avenue / California Street,33,8/28/15 9:08,Mountain View Caltrain Station,28,123,Subscriber,94040
909529,257,8/28/15 8:53,San Francisco Caltrain 2 (330 Townsend),69,8/28/15 8:57,Townsend at 7th,65,390,Subscriber,94065
909528,394,8/28/15 8:52,Powell Street BART,39,8/28/15 8:59,San Francisco Caltrain (Townsend at 4th),70,530,Subscriber,2780
909527,1062,8/28/15 8:52,San Francisco Caltrain (Townsend at 4th),70,8/28/15 9:10,Market at Sansome,77,340,Subscriber,94087
909526,230,8/28/15 8:52,San Francisco Caltrain 2 (330 Townsend),69,8/28/15 8:56,Townsend at 7th,65,628,Subscriber,94040
909525,339,8/28/15 8:51,San Francisco Caltrain 2 (330 Townsend),69,8/28/15 8:57,Yerba Buena Center of the Arts (3rd @ Howard),68,67,Subscriber,94041
909524,683,8/28/15 8:51,San Francisco Caltrain 2 (330 Townsend),69,8/28/15 9:02,Market at 10th,67,368,Subscriber,94404
909521,751,8/28/15 8:51,San Francisco Caltrain (Townsend at 4th),70,8/28/15 9:03,Market at Sansome,77,510,Subscriber,94002
909520,693,8/28/15 8:51,San Francisco Caltrain (Townsend at 4th),70,8/28/15 9:02,Harry Bridges Plaza (Ferry Building),50,86,Subscriber,94062
909519,880,8/28/15 8:50,San Francisco Caltrain (Townsend at 4th),70,8/28/15 9:05,Temporary Transbay Terminal (Howard at Beale),55,579,Subscriber,95008
909518,682,8/28/15 8:50,SJSU 4th at San Carlos,12,8/28/15 9:02,Santa Clara at Almaden,4,164,Subscriber,95054
909517,789,8/28/15 8:50,San Francisco Caltrain 2 (330 Townsend),69,8/28/15 9:03,Mechanics Plaza (Market at Battery),75,484,Subscriber,94301
909516,569,8/28/15 8:50,San Francisco Caltrain (Townsend at 4th),70,8/28/15 8:59,Market at Sansome,77,137,Subscriber,94303
909511,365,8/28/15 8:50,Embarcadero at Folsom,51,8/28/15 8:56,Embarcadero at Vallejo,48,355,Subscriber,94602
909510,453,8/28/15 8:49,Market at Sansome,77,8/28/15 8:57,2nd at South Park,64,556,Subscriber,94606
909509,398,8/28/15 8:49,Temporary Transbay Terminal (Howard at Beale),55,8/28/15 8:56,2nd at Townsend,61,630,Customer,94123
909508,325,8/28/15 8:49,Mountain View Caltrain Station,28,8/28/15 8:55,Castro Street and El Camino Real,32,48,Subscriber,94105
909506,727,8/28/15 8:48,Townsend at 7th,65,8/28/15 9:01,2nd at Folsom,62,584,Subscriber,94107
909505,453,8/28/15 8:48,Harry Bridges Plaza (Ferry Building),50,8/28/15 8:56,2nd at Townsend,61,609,Subscriber,94591
909504,386,8/28/15 8:48,Castro Street and El Camino Real,32,8/28/15 8:55,Mountain View Caltrain Station,28,90,Subscriber,94040
909503,540,8/28/15 8:48,Embarcadero at Bryant,54,8/28/15 8:57,Steuart at Market,74,487,Subscriber,94105
909502,777,8/28/15 8:48,Powell at Post (Union Square),71,8/28/15 9:01,Davis at Jackson,42,189,Subscriber,94109
909498,476,8/28/15 8:48,Powell Street BART,39,8/28/15 8:56,Beale at Market,56,134,Subscriber,94107
909497,482,8/28/15 8:48,Spear at Folsom,49,8/28/15 8:56,Market at 4th,76,158,Subscriber,94105
909496,319,8/28/15 8:48,2nd at Folsom,62,8/28/15 8:53,2nd at Townsend,61,327,Subscriber,94110
909495,796,8/28/15 8:47,Harry Bridges Plaza (Ferry Building),50,8/28/15 9:01,San Francisco Caltrain (Townsend at 4th),70,389,Subscriber,94591
909490,471,8/28/15 8:47,Powell at Post (Union Square),71,8/28/15 8:55,San Francisco Caltrain 2 (330 Townsend),69,358,Subscriber,94108
909489,565,8/28/15 8:47,San Francisco Caltrain 2 (330 Townsend),69,8/28/15 8:56,Powell Street BART,39,505,Subscriber,94158
909488,385,8/28/15 8:47,Powell at Post (Union Square),71,8/28/15 8:53,Mechanics Plaza (Market at Battery),75,287,Subscriber,94941
909487,237,8/28/15 8:47,San Jose Diridon Caltrain Station,2,8/28/15 8:50,Santa Clara at Almaden,4,117,Subscriber,95126
909486,557,8/28/15 8:46,San Francisco Caltrain 2 (330 Townsend),69,8/28/15 8:56,5th at Howard,57,386,Customer,nil
909485,591,8/28/15 8:46,San Francisco Caltrain 2 (330 Townsend),69,8/28/15 8:56,5th at Howard,57,500,Customer,nil
909482,685,8/28/15 8:45,Steuart at Market,74,8/28/15 8:56,2nd at Townsend,61,613,Subscriber,94539
909478,1039,8/28/15 8:43,Clay at Battery,41,8/28/15 9:01,San Francisco Caltrain 2 (330 Townsend),69,521,Subscriber,94111
909477,637,8/28/15 8:44,Market at 10th,67,8/28/15 8:54,Beale at Market,56,334,Subscriber,94103
909476,529,8/28/15 8:43,Embarcadero at Bryant,54,8/28/15 8:52,Mechanics Plaza (Market at Battery),75,16,Subscriber,94105
909475,427,8/28/15 8:43,Embarcadero at Bryant,54,8/28/15 8:50,Mechanics Plaza (Market at Battery),75,507,Subscriber,94105
909474,596,8/28/15 8:43,San Pedro Square,6,8/28/15 8:53,Santa Clara County Civic Center,80,250,Subscriber,95110
909473,433,8/28/15 8:42,Beale at Market,56,8/28/15 8:49,Broadway St at Battery St,82,419,Subscriber,94114
909472,413,8/28/15 8:42,Embarcadero at Folsom,51,8/28/15 8:49,2nd at Townsend,61,469,Subscriber,94563
909471,241,8/28/15 8:42,5th at Howard,57,8/28/15 8:46,Civic Center BART (7th at Market),72,471,Customer,78233
909470,483,8/28/15 8:41,Embarcadero at Folsom,51,8/28/15 8:50,2nd at South Park,64,353,Subscriber,94105
909469,517,8/28/15 8:41,Civic Center BART (7th at Market),72,8/28/15 8:49,Townsend at 7th,65,442,Subscriber,94602
909468,315,8/28/15 8:40,Steuart at Market,74,8/28/15 8:45,Embarcadero at Sansome,60,350,Subscriber,94597
909466,422,8/28/15 8:39,Market at Sansome,77,8/28/15 8:46,2nd at South Park,64,537,Subscriber,94549
909465,461,8/28/15 8:39,Embarcadero at Folsom,51,8/28/15 8:47,2nd at Townsend,61,436,Subscriber,94107
909464,370,8/28/15 8:39,Steuart at Market,74,8/28/15 8:45,Embarcadero at Sansome,60,321,Subscriber,94595
909463,350,8/28/15 8:39,Golden Gate at Polk,59,8/28/15 8:45,5th at Howard,57,445,Subscriber,94109
909462,634,8/28/15 8:39,Temporary Transbay Terminal (Howard at Beale),55,8/28/15 8:49,Grant Avenue at Columbus Avenue,73,402,Subscriber,94708
909460,401,8/28/15 8:38,Powell Street BART,39,8/28/15 8:45,San Francisco Caltrain 2 (330 Townsend),69,390,Subscriber,94107
909459,657,8/28/15 8:38,Steuart at Market,74,8/28/15 8:49,2nd at South Park,64,568,Subscriber,94602
909458,432,8/28/15 8:38,Market at Sansome,77,8/28/15 8:45,2nd at South Park,64,338,Subscriber,94612
909457,713,8/28/15 8:35,Townsend at 7th,65,8/28/15 8:47,Yerba Buena Center of the Arts (3rd @ Howard),68,193,Subscriber,94107
909456,463,8/28/15 8:35,Embarcadero at Bryant,54,8/28/15 8:43,Embarcadero at Vallejo,48,443,Subscriber,94105
909455,189,8/28/15 8:35,Grant Avenue at Columbus Avenue,73,8/28/15 8:38,Clay at Battery,41,362,Subscriber,94111
909454,217,8/28/15 8:34,Steuart at Market,74,8/28/15 8:38,Spear at Folsom,49,372,Subscriber,94114
